Id,SalePrice
2734,152157.1202299224
2735,127337.18230887469
2736,140169.15731271106
2737,157931.93603351255
2738,185826.44294875293
2739,255462.8864962689
2740,101689.57372971941
2741,227612.2291850734
2742,189331.7953646148
2743,144449.45535016482
2744,144676.32297994912
2745,166587.64018033142
2746,127867.10050323434
2747,155981.9291195418
2748,165809.86000252355
2749,265300.0028646216
2750,278343.08902773797
2751,154597.15880906963
2752,115232.4834777879
2753,133590.2588094608
2754,182379.21636507622
2755,122864.72890498802
2756,137207.0548768449
2757,147713.19766923363
2758,145912.24763743245
2759,367912.0063691075
2760,145704.29842791022
2761,230435.15327205282
2762,152343.39888751064
2763,313805.7266677701
2764,227893.11062566921
2765,168567.8409076716
2766,319096.81505095976
2767,193838.79965238183
2768,141654.73147841645
2769,131653.59951928147
2770,172156.8337977035
2771,252821.16189974284
2772,196806.8393423
2773,299066.91634896887
2774,356950.48659167305
2775,119690.10049841688
2776,188764.36476140845
2777,276787.15111253475
2778,193779.79077890818
2779,276899.4488451688
2780,115372.73178166046
2781,159998.89694233463
2782,84061.86432082232
2783,214209.88828816664
2784,92028.19935365107
2785,283064.566251185
2786,86032.93939644165
2787,93727.38363538751
2788,128339.51513897987
2789,205851.5218479824
2790,182612.4631620837
2791,258694.42416460448
2792,133995.16607997037
2793,110365.77704186644
2794,120807.52476838997
2795,133977.28692487
2796,164746.89509362073
2797,145874.56100107834
2798,81992.81749581984
2799,216232.878209527
2800,123593.86424549161
2801,135893.50483771547
2802,153744.66676313814
2803,260503.58989508287
2804,159005.40628968878
2805,179168.2769653115
2806,108422.67653096633
2807,241660.8170936195
2808,286031.2806500943
2809,231549.81702915477
2810,226608.311783866
2811,187929.5710138555
2812,167920.23821928087
2813,123743.70651206566
2814,356042.6898608064
2815,230441.80161909532
2816,195222.53918686233
2817,117706.60104465926
2818,150077.34644578007
2819,169426.37800451886
2820,388436.0822582998
2821,157878.8218457642
2822,238839.45749747066
2823,141426.82113640974
2824,166662.93526162286
2825,159140.21794587176
2826,200520.85419089303
2827,211725.19589033097
2828,147994.16327798436
2829,143434.38876756883
2830,249161.02834014938
2831,117628.08102036356
2832,165156.31754983455
2833,245282.70160261658
2834,399424.6394439628
2835,236568.32791693823
2836,253435.1562312876
2837,96751.0161129863
2838,144034.31001420596
2839,101271.14959260529
2840,149024.50710573024
2841,91663.4698172847
2842,206650.45832561198
2843,168293.22262120436
2844,148503.51361116237
2845,109846.13602621209
2846,111362.07453467777
2847,252233.46966650992
2848,161277.90983738043
2849,361303.07997317635
2850,126248.5264980818
2851,235213.39072724435
2852,158135.8307008329
2853,125311.57387962323
2854,169714.6891091148
2855,221229.2263377103
2856,303036.38856892573
2857,162088.39580796097
2858,130454.49287891756
2859,143156.62712920745
2860,150723.12641045338
2861,112283.2288429539
2862,183741.67768859456
2863,194365.63750280332
2864,266673.255588051
2865,129964.24845194435
2866,281221.01594939927
2867,130767.58607429393
2868,115512.9498709512
2869,112266.84517181011
2870,224802.47424111643
2871,219045.71786639746
2872,145306.96444607328
2873,96338.81790677877
2874,279844.96190745785
2875,182273.492208912
2876,217478.7053979122
2877,138266.11222118675
2878,317043.1043056409
2879,132196.90658904778
2880,210258.32426550944
2881,165071.26412411119
2882,144438.65377108904
2883,143180.96040358112
2884,206643.91876965042
2885,145571.15325510787
2886,147981.0116266113
2887,256650.702574417
2888,150231.69574221235
2889,115368.78023933897
2890,188148.4382992323
2891,179819.92103073891
2892,142267.05000028817
2893,102629.85398951916
2894,183750.86330581232
2895,156012.0990387585
2896,179740.94424928902
2897,121006.26703750284
2898,356347.5775277932
2899,145207.29907048703
2900,189961.66691704476
2901,194828.79167420918
2902,143866.89920938716
2903,348422.4071612781
2904,102366.0447789497
2905,200330.66874508729
2906,120260.2085603487
2907,143988.61673632925
2908,264181.047564498
2909,100189.3330837195
2910,99223.92769679084
2911,138440.22445350696
2912,258748.14013302952
2913,139666.87343657148
2914,132729.04543842506
2915,185395.1625616947
2916,176377.56899597033
2917,202453.74715380752
2918,235617.57098091056
2919,132406.8605983122
